date,NOx/Nmhc,O3
2004/3/25,102.114942529,50.9
2004/3/26,105.62244898,4.7
2004/3/27,120.6171875,54.0
2004/3/28,73.9784172662,41.1
2004/3/29,107.47706422,36.9
2004/3/30,158.888888889,36.6
2004/3/31,130.078947368,42.4
2004/4/2,140.973684211,58.0
2004/4/3,110.483146067,37.1
2004/4/4,129.47826087,83.4
2004/4/5,185.090909091,94.0
2004/4/6,121.358490566,83.6
2004/4/7,88.5272727273,111.7
2004/4/8,85.82,70.9
2004/4/9,116.0,69.5
2004/4/10,139.526315789,74.9
2004/4/11,66.4923076923,81.6
2004/4/12,81.8461538462,53.4
2004/4/13,60.1807228916,44.0
2004/4/14,215.347222222,83.8
2004/4/15,97.7090909091,70.3
2004/4/16,155.648648649,102.0
2004/4/17,92.7407407407,104.2
2004/4/18,128.0,31.5
2004/4/19,99.4107142857,50.3
2004/4/20,132.414634146,55.3
2004/4/21,144.967741935,123.5
2004/4/22,85.71875,39.4
2004/4/23,82.6774193548,30.8
2004/4/24,76.1523809524,72.5
2004/4/25,102.906666667,75.7
2004/4/26,133.0,71.8
2004/4/27,85.5538461538,32.2
2004/4/28,107.404040404,79.5
2004/4/29,138.543478261,80.7
2004/4/30,242.666666667,79.1
2004/5/1,102.035714286,47.0
2004/5/2,98.4666666667,49.9
2004/5/3,102.034482759,75.4
2004/5/4,121.444444444,27.1
2004/5/5,128.044444444,53.1
2004/5/6,121.872727273,90.5
2004/5/7,94.808988764,82.1
2004/5/8,37.8260869565,30.8
2004/5/9,300.181818182,41.2
2004/5/10,93.2395833333,73.1
2004/5/11,64.8395061728,91.8
2004/5/12,20.75,19.4
2004/5/13,165.428571429,37.0
2004/5/14,115.6,65.3
2004/5/15,65.94,102.8
2004/5/16,105.964285714,81.0
2004/5/17,216.217391304,57.6
2004/5/18,87.476744186,114.8
2004/5/19,233.609756098,54.2
2004/5/20,159.071428571,45.9
2004/5/21,115.577777778,69.7
2004/5/22,113.769230769,72.4
2004/5/23,78.6976744186,61.9
2004/5/24,149.9,57.3
2004/5/25,106.594594595,100.4
2004/5/26,173.793103448,37.4
2004/5/27,126.304347826,31.5
2004/5/28,103.764705882,40.1
2004/5/29,110.592592593,28.3
2004/5/30,108.064516129,17.8
2004/5/31,126.384615385,36.9
2004/6/1,65.5555555556,67.5
2004/6/2,110.321428571,98.9
2004/6/3,80.3260869565,83.0
2004/6/4,84.3018867925,89.5
2004/6/5,65.3823529412,103.6
2004/6/6,79.6666666667,99.2
2004/6/7,50.42,72.5
2004/6/8,203.0,91.0
2004/6/9,155.407407407,71.4
2004/6/10,59.2045454545,72.5
2004/6/11,160.949152542,100.0
2004/6/12,68.3555555556,122.6
2004/6/13,62.7619047619,69.5
2004/6/14,96.0555555556,51.2
2004/6/15,242.595238095,37.7
2004/6/16,264.791666667,60.9
2004/6/17,108.133333333,38.8
2004/6/18,103.0,50.1
2004/6/19,224.0,21.0
2004/6/22,127.444444444,30.9
2004/6/23,114.736842105,24.9
2004/6/24,158.411764706,28.0
2004/6/27,73.0634920635,34.8
2004/6/28,64.8524590164,83.0
2004/6/29,398.1,63.1
2004/7/3,350.666666667,28.4
2004/7/4,207.333333333,23.4
2004/7/5,418.25,19.5
2004/7/6,262.111111111,18.1
2004/7/7,315.375,21.0
2004/7/8,137.107142857,21.7
2004/7/9,146.28,31.1
2004/7/10,241.904761905,22.5
2004/7/11,632.0,50.7
2004/7/12,393.3,55.5
2004/7/13,256.166666667,31.9
2004/7/14,118.075757576,32.9
2004/7/15,111.764705882,52.1
2004/7/16,143.921568627,56.0
2004/7/17,192.477272727,110.1
2004/7/18,171.333333333,16.7
2004/7/19,186.863636364,27.0
2004/7/20,219.447368421,83.2
2004/7/21,152.695652174,103.1
2004/7/22,329.125,42.6
2004/7/23,252.0,77.9
2004/7/24,616.166666667,56.9
2004/7/25,104.541666667,99.7
2004/7/26,265.285714286,49.3
2004/7/27,206.548387097,22.6
2004/7/28,227.428571429,50.3
2004/7/29,110.157303371,42.6
2004/7/30,301.0,77.6
2004/8/3,138.09375,29.8
2004/8/4,204.142857143,46.8
2004/8/5,179.682926829,65.3
2004/8/6,177.045454545,72.5
2004/8/7,233.470588235,89.7
2004/8/8,499.714285714,60.7
2004/8/17,49.619047619,97.5
2004/8/18,172.945945946,28.5
2004/8/19,56.2448979592,53.2
2004/8/20,46.3609022556,52.7
2004/8/21,72.8441558442,57.5
2004/8/22,63.2115384615,59.0
2004/8/23,60.24,20.9
2004/8/24,71.1960784314,32.4
2004/8/26,50.9787234043,49.9
2004/8/27,96.5090909091,32.1
2004/8/28,30.0,31.0
2004/8/29,69.3714285714,28.7
2004/8/30,42.9850746269,32.3
2004/8/31,67.3214285714,17.4
2004/9/1,172.764705882,63.2
2004/9/2,77.4090909091,82.5
2004/9/3,147.111111111,72.8
2004/9/4,47.5044247788,41.5
2004/9/5,70.649122807,44.0
2004/9/6,61.320754717,43.3
2004/9/7,118.225806452,61.9
2004/9/8,57.2142857143,24.5
2004/9/9,77.0,25.6
2004/9/10,72.9245283019,32.6
2004/9/11,62.7682926829,35.8
2004/9/12,72.7647058824,54.2
2004/9/13,124.6,101.6
2004/9/14,122.342857143,45.9
2004/9/15,169.545454545,14.3
2004/9/16,79.6046511628,29.4
2004/9/17,83.4594594595,34.3
2004/9/18,110.566666667,100.0
2004/9/19,106.266666667,102.8
2004/9/20,145.027777778,31.4
2004/9/21,127.229166667,35.1
2004/9/22,86.9285714286,92.0
2004/9/23,97.4393939394,68.2
2004/9/24,76.1176470588,72.5
2004/9/25,75.9791666667,115.2
2004/9/26,19.9166666667,95.5
2004/9/27,46.5913043478,70.8
2004/10/7,53.9775280899,100.3
2004/10/8,120.031914894,108.1
2004/10/9,114.661290323,86.7
2004/10/10,81.0238095238,100.1
2004/10/11,331.529411765,112.9
2004/10/12,82.9098360656,115.3
2004/10/13,158.185185185,93.7
2004/10/14,95.4660194175,102.7
2004/10/15,97.6129032258,82.0
2004/10/16,98.9428571429,92.2
2004/10/17,62.8345864662,97.1
2004/10/18,123.415584416,79.9
2004/10/19,97.2380952381,58.8
2004/10/21,85.6785714286,108.3
2004/10/22,96.2962962963,79.7
2004/10/23,154.430693069,107.4
2004/10/24,95.3360215054,102.7
2004/10/25,106.802575107,60.3
2004/10/26,163.45890411,74.4
2004/10/27,103.53471596,60.7
2004/10/28,104.081902246,83.8
2004/10/29,119.105263158,81.9
2004/10/30,93.9466666667,126.0
2004/10/31,52.4172794118,101.5
2004/11/1,124.909862142,99.9
2004/11/2,78.6486486486,108.3
2004/11/3,121.162790698,92.9
2004/11/4,156.946107784,77.2
2004/11/5,138.150406504,66.1
2004/11/6,70.069582505,121.8
2004/11/7,106.506794564,86.4
2004/11/8,116.506777894,88.1
2004/11/9,184.93955095,108.6
2004/11/10,114.579310345,143.7
2004/11/11,87.526652452,104.5
2004/11/12,105.944309927,81.8
2004/11/13,84.6,82.6
2004/11/14,83.4259259259,76.1
2004/11/15,115.522727273,51.2
2004/11/16,123.71024735,78.4
2004/11/17,106.171224732,91.1
2004/11/18,142.621359223,69.7
2004/11/19,0.0,75.3
2004/11/20,84.2936288089,98.6
2004/11/21,87.3339011925,81.2
2004/11/22,0.0,0.0
2004/11/23,0.0,58.3
2004/11/24,105.933609959,98.5
2004/11/25,130.01261034,55.5
2004/11/26,99.5615514334,53.9
2004/11/27,96.1772853186,53.0
2004/11/28,73.8543046358,101.6
2004/11/29,142.35915493,51.5
2004/11/30,116.0,48.3
2004/12/1,120.08040201,61.6
2004/12/2,139.985272459,77.6
2004/12/3,112.106382979,34.2
2004/12/4,55.9296482412,32.2
2004/12/5,161.464088398,59.3
2004/12/6,102.724279835,61.5
2004/12/7,111.995515695,74.7
2004/12/8,124.806451613,60.2
2004/12/9,108.654275093,64.3
2004/12/10,120.543056633,70.4
2004/12/11,114.233333333,77.8
2004/12/12,109.841688654,50.6
2004/12/13,56.8181818182,73.9
2004/12/14,129.94269341,45.1
2004/12/15,84.701986755,62.7
2004/12/16,98.7837837838,88.2
2004/12/17,107.425614489,59.3
2004/12/18,97.9046563193,80.8
2004/12/19,79.8196948682,63.3
2004/12/20,87.6254180602,64.2
2004/12/21,94.3293115685,63.8
2004/12/22,85.7525083612,48.0
2004/12/23,107.234042553,82.4
2004/12/25,110.272975432,62.6
2004/12/26,117.855711423,44.2
2004/12/27,137.311827957,38.1
2004/12/28,156.293103448,34.5
2004/12/29,174.057507987,39.3
2004/12/30,99.6909492274,41.2
2004/12/31,92.1246458924,20.6
