date,NOx/Nmhc,O3
2005/4/8,131.434599156,35.6
2005/4/9,150.19138756,42.8
2005/4/10,258.581081081,44.0
2005/4/11,204.346590909,54.0
2005/4/12,282.830578512,50.3
2005/4/13,145.745341615,8.1
2005/4/14,140.263157895,18.5
2005/4/15,109.223946785,96.2
2005/4/16,170.256410256,83.0
2005/4/17,95.1,74.4
2005/4/18,77.7963917526,66.9
2005/4/19,93.0384615385,78.4
2005/4/20,82.6252158895,42.4
2005/4/21,77.9689703808,74.4
2005/4/22,269.87704918,70.9
2005/4/23,89.5299145299,39.3
2005/4/24,108.854781582,53.2
2005/4/25,131.166134185,71.8
2005/4/26,122.042553191,27.7
2005/4/28,128.40625,52.0
2005/4/29,161.389830508,24.1
2005/4/30,76.7540983607,25.7
2005/5/1,56.2921348315,24.6
2005/5/2,51.4980793854,21.7
2005/5/3,84.7866419295,23.0
2005/5/4,88.0281690141,41.9
2005/5/5,149.393139842,36.3
2005/5/6,195.789473684,37.2
2005/5/7,0.0,14.9
2005/5/10,135.823293173,28.3
2005/5/11,81.9852941176,48.4
2005/5/12,101.444444444,42.1
2005/5/13,252.068965517,17.5
2005/5/14,146.822429907,27.0
2005/5/15,84.6916299559,39.9
2005/5/16,130.425531915,23.4
2005/5/17,154.75308642,35.7
2005/5/18,117.53649635,23.0
2005/5/19,82.4284475282,45.0
2005/5/20,115.504761905,83.1
2005/5/21,160.628706999,90.2
2005/5/22,62.5766871166,58.6
2005/5/23,75.5753424658,47.6
2005/5/24,103.202846975,40.5
2005/5/25,115.735660848,55.3
2005/5/26,128.650963597,73.1
2005/5/27,167.074235808,83.9
2005/5/28,217.2,95.3
2005/5/29,139.464285714,52.8
2005/5/30,161.28342246,83.1
2005/5/31,116.020151134,58.2
2005/6/1,125.408163265,26.4
2005/6/2,121.666666667,15.8
2005/6/3,152.046632124,13.9
2005/6/4,152.631578947,63.8
2005/6/5,113.605150215,63.5
2005/6/6,115.042735043,82.8
2005/6/7,115.021459227,75.9
2005/6/8,180.229508197,66.8
2005/6/9,112.519230769,116.2
2005/6/10,134.699453552,27.9
2005/6/11,259.75,46.1
2005/6/12,79.9141630901,35.8
2005/6/13,216.25,29.3
2005/6/14,149.894366197,22.8
2005/6/15,112.612903226,21.2
2005/6/16,117.326007326,28.5
2005/6/17,123.063973064,157.9
2005/6/18,89.8136645963,22.6
2005/6/19,141.146496815,21.0
2005/6/20,123.708920188,20.4
2005/6/21,135.476190476,17.0
2005/6/22,98.8429752066,14.0
2005/6/23,159.35483871,14.8
2005/6/24,120.874125874,18.5
2005/6/25,131.006289308,59.3
2005/6/26,118.240740741,30.4
2005/6/27,114.134078212,45.0
2005/6/28,105.555555556,40.9
2005/6/29,158.790322581,34.8
2005/6/30,128.971193416,27.4
2005/7/1,65.1710526316,91.7
2005/7/2,150.306748466,74.0
2005/7/3,49.9275362319,40.8
2005/7/4,118.333333333,23.8
2005/7/5,109.947368421,44.7
2005/7/6,270.422535211,59.6
2005/7/7,144.814814815,31.5
2005/7/8,217.272727273,29.3
2005/7/9,221.788617886,36.0
2005/7/10,152.695035461,39.7
2005/7/11,179.009009009,23.2
2005/7/12,108.902439024,26.6
2005/7/13,131.592039801,27.6
2005/7/14,159.230769231,42.4
2005/7/15,136.049723757,69.7
2005/7/16,199.011764706,73.2
2005/7/17,120.490566038,56.4
2005/7/18,796.5,45.0
2005/7/20,163.079847909,43.2
2005/7/21,110.04,49.1
2005/7/22,139.235880399,68.9
2005/7/23,110.676923077,95.2
2005/7/24,89.7129186603,76.3
2005/7/25,105.741324921,101.6
2005/7/26,114.071146245,88.2
2005/7/27,192.727272727,50.1
2005/7/28,167.376811594,111.6
2005/7/29,121.71686747,54.1
2005/7/30,214.848484848,25.3
2005/7/31,108.018867925,70.3
2005/8/1,120.376884422,32.9
2005/8/2,152.208201893,29.1
2005/8/3,123.281733746,34.1
2005/8/4,245.0,35.7
2005/8/6,973.571428571,29.1
2005/8/7,467.575757576,32.1
2005/8/8,231.730769231,50.8
2005/8/9,100.207253886,90.0
2005/8/10,137.578125,52.5
2005/8/11,128.157099698,52.7
2005/8/12,122.097186701,62.1
2005/8/14,148.24,23.0
2005/8/15,229.944134078,19.3
2005/8/16,93.5127478754,70.1
2005/8/17,107.669064748,74.1
2005/8/18,135.925925926,13.7
2005/8/19,118.953974895,36.6
2005/8/20,185.968253968,23.0
2005/8/21,172.753623188,20.6
2005/8/22,158.53046595,24.7
2005/8/23,158.675799087,23.6
2005/8/24,133.548387097,25.4
2005/8/25,128.938992042,48.0
2005/8/26,77.0739549839,124.8
2005/8/27,77.2957198444,89.7
2005/8/28,80.9811320755,80.0
2005/8/29,71.1231884058,68.9
2005/8/30,90.4424778761,52.7
2005/8/31,117.814371257,44.7
2005/9/1,199.512195122,45.5
2005/9/2,94.2672413793,26.2
2005/9/3,131.992337165,72.9
2005/9/4,124.864864865,65.8
2005/9/5,133.888888889,73.2
2005/9/6,136.949152542,52.6
2005/9/7,111.366906475,120.0
2005/9/8,121.36627907,86.9
2005/9/9,149.399293286,66.4
2005/9/10,94.7311827957,94.0
2005/9/11,91.5021459227,72.1
2005/9/12,64.3190661479,83.3
2005/9/13,94.8013816926,56.7
2005/9/14,54.8081264108,30.4
2005/9/15,138.338983051,41.1
2005/9/16,267.972972973,54.3
2005/9/17,138.660714286,53.1
2005/9/18,130.348837209,92.6
2005/9/19,109.442622951,61.0
2005/9/20,144.388185654,81.4
2005/9/21,175.283018868,86.4
2005/9/22,111.412429379,35.5
2005/9/23,59.946438136,38.0
2005/9/24,110.248447205,79.3
2005/9/25,89.5652173913,58.9
2005/9/26,120.684210526,59.5
2005/9/27,79.7461212976,99.0
2005/9/28,134.906832298,96.1
2005/9/29,177.862318841,73.0
2005/9/30,134.280155642,118.5
2005/10/1,115.422222222,103.4
2005/10/2,296.310679612,38.1
2005/10/3,101.95,31.8
2005/10/4,116.498951782,62.0
2005/10/5,143.355263158,135.5
2005/10/6,137.584541063,46.1
2005/10/7,113.468208092,52.6
2005/10/8,57.3735955056,82.4
2005/10/9,86.4165103189,75.5
2005/10/10,83.0813953488,101.6
2005/10/11,154.512820513,72.3
2005/10/12,133.926380368,93.0
2005/10/13,93.7536656891,90.5
2005/10/14,127.805555556,86.7
2005/10/15,88.9805825243,78.7
2005/10/16,107.782561895,78.7
2005/10/17,94.4952893674,70.7
2005/10/18,99.7596153846,73.9
2005/10/19,226.371308017,93.2
2005/10/20,192.027491409,98.6
2005/10/21,162.372881356,122.9
2005/10/22,98.8288288288,75.4
2005/10/23,99.4710947109,78.0
2005/10/24,228.906810036,84.0
2005/10/25,125.376712329,53.4
2005/10/26,92.7197595793,63.0
2005/10/27,104.896073903,120.6
2005/10/28,138.956623681,94.4
2005/10/29,86.3095238095,70.1
2005/10/30,117.3046875,51.6
2005/10/31,118.869701727,43.8
2005/11/1,113.519009726,90.6
2005/11/2,155.545774648,73.2
2005/11/3,89.9156118143,77.2
2005/11/4,163.588957055,74.2
2005/11/5,162.283236994,69.2
2005/11/6,141.901840491,76.7
2005/11/7,202.981651376,53.2
2005/11/8,185.113122172,72.6
2005/11/9,138.02259887,61.2
2005/11/10,139.790794979,53.3
2005/11/11,99.0063424947,36.5
2005/11/12,103.508442777,46.0
2005/11/13,150.524781341,58.8
2005/11/14,97.7122641509,93.1
2005/11/15,113.538622129,69.5
2005/11/16,125.598290598,69.5
2005/11/17,86.2177121771,59.0
2005/11/18,72.6055045872,67.5
2005/11/19,94.3013365735,67.5
2005/11/20,88.6773794808,31.0
2005/11/21,121.251980983,32.2
2005/11/22,125.867208672,46.0
2005/11/23,108.711433757,49.2
2005/11/24,84.4590417311,103.6
2005/11/25,75.5702479339,94.1
2005/11/26,167.400295421,91.1
2005/11/27,109.076923077,92.4
2005/11/28,128.947368421,34.6
2005/11/29,101.21785174,55.1
2005/11/30,115.944272446,76.1
2005/12/1,109.301503095,104.8
2005/12/2,85.2604166667,71.6
2005/12/3,73.1707317073,75.2
2005/12/4,187.575757576,53.4
2005/12/5,184.162679426,19.3
2005/12/6,191.663157895,19.9
2005/12/7,120.962671906,41.8
2005/12/8,158.983516484,36.4
2005/12/9,102.138492872,88.0
2005/12/10,81.0006901311,83.9
2005/12/11,145.850694444,48.7
2005/12/12,174.495412844,14.5
2005/12/13,172.275862069,35.2
2005/12/14,155.489614243,16.5
2005/12/15,169.018181818,33.0
2005/12/16,110.947204969,64.6
2005/12/17,161.235955056,44.9
2005/12/18,98.0267062315,52.5
2005/12/19,126.805234796,53.2
2005/12/20,116.080786026,50.2
2005/12/21,186.4375,32.7
2005/12/22,133.310344828,45.0
2005/12/23,110.608166811,63.8
2005/12/24,106.080740118,50.7
2005/12/25,51.5850515464,53.5
2005/12/26,130.826245443,62.2
2005/12/27,95.1743375174,82.6
2005/12/28,132.670744139,61.2
2005/12/29,102.237851662,6.4
2005/12/30,108.3625,9.0
2005/12/31,140.732484076,48.2
