date,NOx/Nmhc,O3
2014/12/03,123.611111111,48.0
2014/12/04,153.846153846,15.0
2014/12/05,114.285714286,32.0
2014/12/06,93.2432432432,66.0
2014/12/07,119.512195122,76.0
2014/12/08,116.981132075,56.0
2014/12/09,96.694214876,53.0
2014/12/10,105.882352941,81.0
2014/12/11,122.222222222,38.0
2014/12/12,157.692307692,20.0
2014/12/13,117.647058824,71.0
2014/12/14,108.333333333,77.0
2014/12/15,227.272727273,57.0
2014/12/16,143.333333333,61.0
2014/12/17,152.777777778,60.0
2014/12/18,18.1551976574,62.0
2014/12/19,143.548387097,23.0
2014/12/20,29.8245614035,36.0
2014/12/21,51.1111111111,66.0
2014/12/22,54.3859649123,69.0
2014/12/23,91.8699186992,61.0
2014/12/24,118.032786885,67.0
2014/12/25,102.43902439,16.0
2014/12/26,113.333333333,31.0
2014/12/27,88.4057971014,39.0
2014/12/28,66.6666666667,40.0
2014/12/29,100.0,50.0
2014/12/30,92.3076923077,89.0
2014/12/31,169.902912621,73.0
