date,NOx/Nmhc,O3
2011/4/3,91.8367346939,61.0
2011/4/4,81.25,62.0
2011/4/5,107.5,76.0
2011/4/6,165.517241379,63.0
2011/4/7,40.5797101449,82.0
2011/4/8,286.666666667,79.0
2011/4/9,96.7213114754,92.0
2011/4/10,83.3333333333,80.0
2011/4/11,116.666666667,76.0
2011/4/12,118.309859155,79.0
2011/4/13,146.478873239,72.0
2011/4/14,130.23255814,86.0
2011/4/15,111.111111111,63.0
2011/4/16,158.823529412,37.0
2011/4/17,188.888888889,47.0
2011/4/18,129.545454545,78.0
2011/4/19,112.5,113.0
2011/4/20,96.7213114754,96.0
2011/4/21,113.043478261,106.0
2011/4/22,117.391304348,57.0
2011/4/23,125.714285714,102.0
2011/4/24,181.818181818,81.0
2011/4/25,147.058823529,79.0
2011/4/26,83.3333333333,96.0
2011/4/27,192.857142857,58.0
2011/4/28,68.4210526316,72.0
2011/4/29,89.1304347826,89.0
2011/4/30,53.9682539683,17.0
2011/5/1,169.230769231,36.0
2011/5/2,110.256410256,67.0
2011/5/3,100.0,58.0
2011/5/4,115.0,57.0
2011/5/5,123.076923077,71.0
2011/5/6,96.0,68.0
2011/5/7,81.6901408451,98.0
2011/5/8,102.325581395,67.0
2011/5/9,128.260869565,53.0
2011/5/10,76.9230769231,64.0
2011/5/11,200.0,32.0
2011/5/12,161.538461538,34.0
2011/5/13,127.272727273,41.0
2011/5/14,78.2608695652,85.0
2011/5/15,76.3636363636,70.0
2011/5/16,102.631578947,52.0
2011/5/17,130.303030303,32.0
2011/5/18,108.333333333,68.0
2011/5/19,133.333333333,41.0
2011/5/20,150.0,39.0
2011/5/21,78.7878787879,54.0
2011/5/22,142.857142857,43.0
2011/5/23,96.4285714286,54.0
2011/5/24,55.8823529412,76.0
2011/5/25,77.2727272727,81.0
2011/5/26,95.1219512195,120.0
2011/5/27,90.7692307692,80.0
2011/5/28,116.666666667,63.0
2011/5/29,137.209302326,118.0
2011/5/30,220.0,86.0
2011/5/31,112.5,78.0
2011/6/1,122.727272727,28.0
2011/6/2,115.384615385,39.0
2011/6/3,111.111111111,46.0
2011/6/4,170.0,101.0
2011/6/5,112.5,46.0
2011/6/6,49.1228070175,25.0
2011/6/7,80.0,22.0
2011/6/8,85.7142857143,24.0
2011/6/9,154.545454545,32.0
2011/6/10,162.5,23.0
2011/6/11,144.444444444,28.0
2011/6/12,161.538461538,31.0
2011/6/13,138.095238095,31.0
2011/6/14,100.0,32.0
2011/6/15,127.777777778,59.0
2011/6/16,192.857142857,28.0
2011/6/17,123.076923077,21.0
2011/6/18,100.0,44.0
2011/6/19,88.8888888889,64.0
2011/6/20,92.3076923077,73.0
2011/6/21,95.4545454545,81.0
2011/6/22,136.0,54.0
2011/6/23,88.2352941176,100.0
2011/6/24,160.714285714,54.0
2011/6/25,75.5102040816,33.0
2011/6/26,141.666666667,43.0
2011/6/27,183.333333333,33.0
2011/6/28,150.0,26.0
2011/6/29,86.1111111111,14.0
2011/6/30,124.137931034,50.0
2011/7/1,54.6666666667,43.0
2011/7/2,110.0,52.0
2011/7/3,140.0,28.0
2011/7/4,181.818181818,35.0
2011/7/5,75.6097560976,63.0
2011/7/6,133.333333333,32.0
2011/7/7,173.684210526,24.0
2011/7/8,142.105263158,28.0
2011/7/9,92.3076923077,37.0
2011/7/10,262.5,58.0
2011/7/11,168.75,41.0
2011/7/12,144.444444444,30.0
2011/7/13,125.0,38.0
2011/7/14,144.444444444,31.0
2011/7/15,124.137931034,34.0
2011/7/16,102.941176471,24.0
2011/7/17,116.666666667,38.0
2011/7/18,134.782608696,35.0
2011/7/19,400.0,39.0
2011/7/20,125.714285714,23.0
2011/7/21,119.047619048,28.0
2011/7/22,72.7272727273,28.0
2011/7/23,133.333333333,40.0
2011/7/24,64.0,37.0
2011/7/25,96.7741935484,66.0
2011/7/26,118.604651163,44.0
2011/7/27,86.6666666667,71.0
2011/7/28,83.0188679245,62.0
2011/7/29,94.1176470588,85.0
2011/7/30,145.238095238,90.0
2011/7/31,69.5652173913,91.0
2011/8/1,158.064516129,51.0
2011/8/2,125.925925926,52.0
2011/8/3,120.0,61.0
2011/8/4,130.555555556,68.0
2011/8/5,120.0,45.0
2011/8/6,122.222222222,43.0
2011/8/7,121.428571429,40.0
2011/8/8,113.793103448,30.0
2011/8/9,100.0,39.0
2011/8/10,133.333333333,25.0
2011/8/11,130.434782609,31.0
2011/8/12,104.545454545,31.0
2011/8/13,134.782608696,18.0
2011/8/14,82.3529411765,16.0
2011/8/15,56.6666666667,17.0
2011/8/16,126.666666667,17.0
2011/8/17,40.0,70.0
2011/8/18,161.904761905,74.0
2011/8/19,130.434782609,59.0
2011/8/20,70.9677419355,76.0
2011/8/21,77.1428571429,40.0
2011/8/22,132.352941176,63.0
2011/8/23,117.647058824,50.0
2011/8/24,253.125,55.0
2011/8/25,110.344827586,75.0
2011/8/26,105.263157895,105.0
2011/8/27,146.153846154,91.0
2011/8/28,135.714285714,49.0
2011/8/29,100.0,25.0
2011/8/30,178.571428571,43.0
2011/8/31,137.5,55.0
2011/9/1,87.5,61.0
2011/9/2,121.052631579,48.0
2011/9/3,96.9696969697,92.0
2011/9/4,92.8571428571,77.0
2011/9/5,100.0,82.0
2011/9/6,103.571428571,65.0
2011/9/7,119.35483871,89.0
2011/9/8,106.666666667,76.0
2011/9/9,60.9756097561,90.0
2011/9/10,103.278688525,59.0
2011/9/11,164.285714286,76.0
2011/9/14,164.0,49.0
2011/9/15,136.842105263,35.0
2011/9/16,73.4693877551,36.0
2011/9/17,67.7419354839,122.0
2011/9/18,58.1395348837,111.0
2011/9/19,150.0,52.0
2011/9/20,39.5348837209,79.0
2011/9/21,104.597701149,119.0
2011/9/22,129.166666667,143.0
2011/9/23,89.3805309735,85.0
2011/9/24,73.8317757009,105.0
2011/9/25,102.222222222,127.0
2011/9/26,106.976744186,129.0
2011/9/27,104.545454545,112.0
2011/9/28,52.6785714286,45.0
2011/9/29,126.785714286,59.0
2011/9/30,77.358490566,71.0
2011/10/1,118.75,66.0
2011/10/2,65.1515151515,40.0
2011/10/3,100.0,79.0
2011/10/4,75.4716981132,108.0
2011/10/5,85.5072463768,76.0
2011/10/6,101.538461538,108.0
2011/10/7,79.7101449275,94.0
2011/10/8,111.111111111,86.0
2011/10/9,100.0,59.0
2011/10/10,92.1052631579,86.0
2011/10/11,123.684210526,50.0
2011/10/12,98.3606557377,83.0
2011/10/13,111.363636364,77.0
2011/10/14,87.8048780488,66.0
2011/10/15,98.1132075472,70.0
2011/10/16,51.5789473684,96.0
2011/10/17,128.571428571,110.0
2011/10/18,72.3684210526,87.0
2011/10/19,89.4736842105,104.0
2011/10/20,73.1958762887,96.0
2011/10/21,79.4117647059,134.0
2011/10/22,125.925925926,110.0
2011/10/23,72.0930232558,101.0
2011/10/24,94.7368421053,90.0
2011/10/25,108.888888889,73.0
2011/10/26,79.2792792793,79.0
2011/10/27,101.388888889,78.0
2011/10/28,69.3693693694,100.0
2011/10/29,80.5555555556,89.0
2011/10/30,127.272727273,94.0
2011/10/31,175.0,95.0
2011/11/1,76.3636363636,113.0
2011/11/2,101.666666667,92.0
2011/11/3,86.5384615385,78.0
2011/11/4,108.0,66.0
2011/11/5,78.9473684211,88.0
2011/11/6,125.0,88.0
2011/11/7,108.0,35.0
2011/11/8,161.904761905,37.0
2011/11/9,84.1584158416,29.0
2011/11/10,140.909090909,14.0
2011/11/11,100.0,41.0
2011/11/12,139.622641509,43.0
2011/11/13,86.301369863,84.0
2011/11/14,93.6708860759,90.0
2011/11/15,88.3495145631,86.0
2011/11/16,106.097560976,32.0
2011/11/17,118.181818182,16.0
2011/11/18,108.771929825,25.0
2011/11/19,132.142857143,33.0
2011/11/20,100.0,56.0
2011/11/21,125.0,66.0
2011/11/22,117.021276596,58.0
2011/11/23,57.6470588235,72.0
2011/11/24,76.6129032258,79.0
2011/11/25,117.741935484,74.0
2011/11/26,92.6829268293,41.0
2011/11/27,94.3396226415,35.0
2011/11/28,116.666666667,85.0
2011/11/29,54.8913043478,133.0
2011/11/30,87.2340425532,95.0
2011/12/1,140.0,24.0
2011/12/2,128.0,16.0
2011/12/3,113.513513514,77.0
2011/12/4,89.3939393939,79.0
2011/12/5,101.960784314,33.0
2011/12/6,106.896551724,93.0
2011/12/7,107.01754386,54.0
2011/12/8,105.405405405,38.0
2011/12/9,154.545454545,20.0
2011/12/10,125.925925926,23.0
2011/12/11,145.161290323,38.0
2011/12/12,179.62962963,15.0
2011/12/13,130.0,17.0
2011/12/14,131.081081081,70.0
2011/12/15,87.6712328767,65.0
2011/12/16,130.769230769,26.0
2011/12/17,152.0,54.0
2011/12/18,113.114754098,71.0
2011/12/19,148.0,44.0
2011/12/20,137.68115942,29.0
2011/12/21,128.888888889,40.0
2011/12/22,150.0,37.0
2011/12/23,166.666666667,34.0
2011/12/24,152.631578947,54.0
2011/12/25,83.7837837838,61.0
2011/12/26,100.917431193,63.0
2011/12/27,100.0,89.0
2011/12/28,28.7735849057,44.0
2011/12/30,133.333333333,34.0
2011/12/31,141.025641026,18.0
