date,NOx/Nmhc,O3
2012/03/09,135.483870968,32.0
2012/03/10,137.5,44.0
2012/03/11,135.714285714,29.0
2012/03/12,166.666666667,26.0
2012/03/13,137.5,72.0
2012/03/14,89.1304347826,64.0
2012/03/15,92.1568627451,87.0
2012/03/16,83.3333333333,61.0
2012/03/17,164.705882353,38.0
2012/03/18,143.75,37.0
2012/03/19,137.5,70.0
2012/03/20,96.4912280702,73.0
2012/03/21,124.242424242,77.0
2012/03/22,65.8333333333,99.0
2012/03/23,95.9183673469,83.0
2012/03/24,173.333333333,32.0
2012/03/26,177.419354839,70.0
2012/03/27,200.0,85.0
2012/03/28,152.380952381,97.0
2012/03/29,76.5957446809,75.0
2012/03/30,108.333333333,100.0
2012/03/31,134.375,75.0
2012/04/01,169.230769231,64.0
2012/04/02,98.3870967742,82.0
2012/04/03,69.2307692308,44.0
2012/04/04,67.7419354839,81.0
2012/04/05,128.0,66.0
2012/04/06,104.166666667,49.0
2012/04/07,122.580645161,55.0
2012/04/08,96.0,69.0
2012/04/09,118.518518519,101.0
2012/04/10,105.660377358,78.0
2012/04/11,100.0,43.0
2012/04/12,108.108108108,35.0
2012/04/13,86.2068965517,58.0
2012/04/14,61.1111111111,52.0
2012/04/15,70.8333333333,26.0
2012/04/16,141.935483871,26.0
2012/04/17,97.2602739726,44.0
2012/04/18,64.4736842105,84.0
2012/04/19,70.7692307692,69.0
2012/04/20,100.0,61.0
2012/04/21,221.428571429,59.0
2012/04/22,100.0,70.0
2012/04/23,88.4615384615,46.0
2012/04/24,126.315789474,32.0
2012/04/25,120.0,31.0
2012/04/26,59.1836734694,45.0
2012/04/27,127.777777778,70.0
2012/04/28,150.746268657,22.0
2012/04/29,115.384615385,35.0
2012/04/30,108.695652174,35.0
2012/05/01,146.666666667,47.0
2012/05/02,117.391304348,20.0
2012/05/03,100.0,35.0
2012/05/04,164.705882353,49.0
2012/05/05,185.0,108.0
2012/05/06,73.3333333333,118.0
2012/05/07,96.0,79.0
2012/05/08,120.0,58.0
2012/05/09,137.5,39.0
2012/05/10,127.777777778,53.0
2012/05/11,29.9145299145,99.0
2012/05/12,93.4782608696,67.0
2012/05/13,53.4246575342,60.0
2012/05/14,130.303030303,46.0
2012/05/15,145.0,51.0
2012/05/16,109.090909091,19.0
2012/05/17,116.666666667,19.0
2012/05/18,173.333333333,45.0
2012/05/19,132.142857143,32.0
2012/05/20,100.0,24.0
2012/05/21,102.083333333,71.0
2012/05/22,80.8219178082,89.0
2012/05/23,137.5,104.0
2012/05/24,92.2077922078,98.0
2012/05/25,108.695652174,93.0
2012/05/26,116.666666667,71.0
2012/05/27,130.0,46.0
2012/05/28,55.2631578947,76.0
2012/05/29,119.047619048,43.0
2012/05/30,100.0,27.0
2012/05/31,120.588235294,74.0
2012/06/01,97.4683544304,87.0
2012/06/02,169.642857143,96.0
2012/06/03,78.6516853933,107.0
2012/06/04,142.105263158,94.0
2012/06/05,52.380952381,53.0
2012/06/06,71.4285714286,72.0
2012/06/07,195.0,45.0
2012/06/08,142.857142857,25.0
2012/06/09,133.333333333,28.0
2012/06/10,220.0,26.0
2012/06/11,175.0,24.0
2012/06/12,129.166666667,33.0
2012/06/13,105.555555556,44.0
2012/06/14,133.333333333,36.0
2012/06/15,220.0,35.0
2012/06/16,78.5714285714,33.0
2012/06/17,132.258064516,68.0
2012/06/18,150.0,35.0
2012/06/19,178.947368421,27.0
2012/06/22,156.25,22.0
2012/06/23,230.0,25.0
2012/06/24,87.5,27.0
2012/06/25,100.0,31.0
2012/06/26,86.2068965517,27.0
2012/06/27,55.3571428571,52.0
2012/06/28,284.210526316,73.0
2012/06/29,42.8571428571,33.0
2012/06/30,253.333333333,33.0
2012/07/01,33.3333333333,47.0
2012/07/02,210.0,84.0
2012/07/03,66.6666666667,65.0
2012/07/04,120.0,55.0
2012/07/05,247.368421053,60.0
2012/07/06,94.4444444444,67.0
2012/07/07,69.696969697,33.0
2012/07/08,93.5483870968,72.0
2012/07/09,134.782608696,44.0
2012/07/10,550.0,23.0
2012/07/11,46.1538461538,19.0
2012/07/12,39.2156862745,24.0
2012/07/13,47.8260869565,18.0
2012/07/14,104.761904762,25.0
2012/07/15,100.0,31.0
2012/07/16,150.0,28.0
2012/07/17,55.3191489362,28.0
2012/07/18,171.428571429,22.0
2012/07/19,62.2222222222,34.0
2012/07/20,242.857142857,65.0
2012/07/21,41.3043478261,78.0
2012/07/22,84.8484848485,61.0
2012/07/23,100.0,68.0
2012/07/24,148.275862069,69.0
2012/07/25,103.333333333,86.0
2012/07/26,170.0,39.0
2012/07/27,32.9113924051,38.0
2012/07/28,127.906976744,60.0
2012/07/29,135.0,65.0
2012/07/30,47.1698113208,83.0
2012/07/31,137.209302326,50.0
2012/08/01,3050.0,65.0
2012/08/02,39.4736842105,35.0
2012/08/03,125.0,44.0
2012/08/04,182.352941176,38.0
2012/08/05,48.4848484848,51.0
2012/08/06,90.9090909091,36.0
2012/08/07,210.0,28.0
2012/08/08,100.0,49.0
2012/08/09,104.347826087,42.0
2012/08/10,82.8571428571,39.0
2012/08/11,114.705882353,33.0
2012/08/12,170.588235294,42.0
2012/08/13,57.7777777778,43.0
2012/08/14,85.4166666667,34.0
2012/08/15,119.35483871,44.0
2012/08/16,138.461538462,30.0
2012/08/17,120.0,29.0
2012/08/18,104.545454545,82.0
2012/08/19,81.4814814815,79.0
2012/08/20,42.1052631579,59.0
2012/08/22,0.0,43.0
2012/08/23,132.142857143,81.0
2012/08/24,178.571428571,30.0
2012/08/25,95.2380952381,41.0
2012/08/26,144.444444444,54.0
2012/08/27,200.0,37.0
2012/08/28,75.0,65.0
2012/08/29,109.523809524,49.0
2012/08/30,100.0,36.0
2012/08/31,127.272727273,41.0
2012/09/01,147.826086957,72.0
2012/09/02,155.555555556,62.0
2012/09/03,162.5,49.0
2012/09/04,70.5882352941,92.0
2012/09/05,61.2244897959,92.0
2012/09/06,164.285714286,71.0
2012/09/07,145.454545455,27.0
2012/09/08,110.0,37.0
2012/09/09,133.333333333,36.0
2012/09/10,108.695652174,40.0
2012/09/11,131.578947368,33.0
2012/09/12,54.1666666667,39.0
2012/09/13,131.578947368,39.0
2012/09/14,95.0,89.0
2012/09/15,79.6296296296,98.0
2012/09/16,80.9523809524,74.0
2012/09/17,250.0,101.0
2012/09/18,100.0,104.0
2012/09/19,34.4086021505,103.0
2012/09/20,98.5294117647,109.0
2012/09/21,111.111111111,113.0
2012/09/22,271.428571429,76.0
2012/09/23,146.666666667,60.0
2012/09/24,106.666666667,84.0
2012/09/25,163.157894737,82.0
2012/09/26,51.3513513514,91.0
2012/09/27,195.238095238,90.0
2012/09/28,37.2093023256,70.0
2012/09/29,414.285714286,69.0
2012/09/30,56.25,98.0
2012/10/01,103.225806452,93.0
2012/10/02,58.904109589,85.0
2012/10/03,152.173913043,113.0
2012/10/04,76.7857142857,90.0
2012/10/05,155.555555556,89.0
2012/10/06,175.0,88.0
2012/10/07,82.6086956522,92.0
2012/10/08,47.1698113208,67.0
2012/10/09,265.517241379,68.0
2012/10/10,42.3728813559,95.0
2012/10/11,119.696969697,100.0
2012/10/12,85.5555555556,90.0
2012/10/13,140.909090909,82.0
2012/10/14,126.666666667,89.0
2012/10/15,107.547169811,98.0
2012/10/16,124.444444444,78.0
2012/10/17,54.7945205479,133.0
2012/10/18,127.450980392,85.0
2012/10/19,234.615384615,96.0
2012/10/20,159.090909091,78.0
2012/10/21,64.5161290323,79.0
2012/10/22,92.4528301887,85.0
2012/10/23,162.745098039,94.0
2012/10/24,93.0555555556,97.0
2012/10/25,171.428571429,108.0
2012/10/26,61.1940298507,110.0
2012/10/27,257.142857143,69.0
2012/10/28,84.8484848485,82.0
2012/10/29,145.652173913,73.0
2012/10/30,153.571428571,79.0
2012/10/31,56.4516129032,28.0
2012/11/01,72.5490196078,62.0
2012/11/02,189.583333333,39.0
2012/11/03,132.727272727,94.0
2012/11/04,77.7777777778,88.0
2012/11/05,35.9550561798,90.0
2012/11/06,331.034482759,93.0
2012/11/07,56.0975609756,91.0
2012/11/08,108.888888889,76.0
2012/11/09,123.255813953,88.0
2012/11/10,182.857142857,128.0
2012/11/11,45.9770114943,62.0
2012/11/12,186.538461538,68.0
2012/11/13,203.333333333,71.0
2012/11/14,135.897435897,74.0
2012/11/15,42.8571428571,124.0
2012/11/16,181.578947368,72.0
2012/11/17,97.619047619,40.0
2012/11/18,66.6666666667,22.0
2012/11/19,67.1428571429,65.0
2012/11/20,104.545454545,66.0
2012/11/21,187.878787879,119.0
2012/11/22,65.0793650794,35.0
2012/11/23,107.352941176,31.0
2012/11/24,121.153846154,55.0
2012/11/25,180.769230769,102.0
2012/11/26,38.3333333333,46.0
2012/11/27,223.80952381,5.6
2012/11/28,102.040816327,77.0
2012/11/29,148.717948718,81.0
2012/11/30,71.6216216216,75.0
2012/12/01,180.555555556,39.0
2012/12/02,96.0,43.0
2012/12/03,91.1392405063,31.0
2012/12/04,220.512820513,85.0
2012/12/05,58.6956521739,22.0
2012/12/06,144.871794872,48.0
2012/12/07,142.424242424,75.0
2012/12/08,229.032258065,27.0
2012/12/09,67.6923076923,28.0
2012/12/10,57.8125,54.0
2012/12/11,79.7619047619,67.0
2012/12/12,110.909090909,80.0
2012/12/13,133.333333333,61.0
2012/12/14,195.652173913,84.0
2012/12/15,113.043478261,81.0
2012/12/16,88.4615384615,79.0
2012/12/17,88.1578947368,77.0
2012/12/18,101.111111111,65.0
2012/12/19,113.829787234,59.0
2012/12/20,101.19047619,97.0
2012/12/21,138.666666667,118.0
2012/12/22,338.888888889,70.0
2012/12/23,30.1587301587,30.0
2012/12/24,208.695652174,48.0
2012/12/25,107.01754386,80.0
2012/12/26,116.666666667,91.0
2012/12/27,251.724137931,75.0
2012/12/28,64.6153846154,48.0
2012/12/29,376.0,87.0
2012/12/30,150.0,27.0
