date,NOx/Nmhc,O3
2007/3/20,121.068376068,50.2
2007/3/21,127.222222222,74.7
2007/3/22,49.3224092117,73.9
2007/3/23,71.7418844022,83.2
2007/3/24,111.837655017,31.8
2007/3/25,118.466386555,37.7
2007/3/26,99.8253275109,83.7
2007/3/27,104.431818182,20.1
2007/3/28,76.0413793103,52.6
2007/3/29,94.6468926554,33.2
2007/3/30,127.606382979,20.6
2007/3/31,99.4468085106,23.4
2007/4/1,124.549356223,32.3
2007/4/2,149.711111111,43.4
2007/4/3,136.541666667,24.6
2007/4/4,73.8433111604,10.8
2007/4/5,98.0,46.5
2007/4/6,86.6887417219,66.2
2007/4/7,126.27340824,58.3
2007/4/8,94.9911504425,50.3
2007/4/9,125.079754601,54.1
2007/4/10,109.768076398,78.6
2007/4/11,86.9101978691,77.0
2007/4/12,121.905882353,78.2
2007/4/13,72.3430962343,74.7
2007/4/14,105.12145749,97.9
2007/4/15,68.1526717557,42.7
2007/4/16,132.829736211,50.1
2007/4/17,105.482233503,62.3
2007/4/18,163.147410359,60.9
2007/4/19,88.736,84.2
2007/4/20,57.4845105328,116.1
2007/4/21,97.7234042553,68.0
2007/4/22,138.155339806,34.5
2007/4/23,77.8431372549,23.5
2007/4/24,135.590551181,41.6
2007/4/25,98.2142857143,79.4
2007/4/26,126.215384615,62.1
2007/4/27,69.0447761194,94.7
2007/4/28,95.2773613193,67.5
2007/4/29,75.1351351351,73.0
2007/4/30,149.428571429,43.6
2007/5/1,98.3847980998,38.9
2007/5/2,74.8684210526,97.1
2007/5/3,81.3265306122,76.8
2007/5/4,96.3184079602,80.4
2007/5/5,134.6875,24.6
2007/5/6,182.566371681,49.2
2007/5/7,137.942583732,96.7
2007/5/8,122.447552448,92.9
2007/5/9,103.042704626,85.9
2007/5/10,95.5292479109,136.0
2007/5/11,79.6666666667,65.2
2007/5/12,78.950617284,61.8
2007/5/13,86.2477558348,85.1
2007/5/14,113.321492007,68.1
2007/5/15,86.4623467601,70.6
2007/5/16,199.366197183,26.7
2007/5/17,117.142857143,40.4
2007/5/18,104.756756757,55.6
2007/5/19,146.830601093,36.1
2007/5/20,106.923076923,32.4
2007/5/21,106.985040276,52.2
2007/5/22,113.445692884,30.0
2007/5/23,293.97260274,48.0
2007/5/24,145.654761905,49.5
2007/5/25,66.8372093023,31.1
2007/5/26,173.565891473,33.9
2007/5/27,153.304347826,43.0
2007/5/28,137.559055118,19.2
2007/5/29,193.0,35.9
2007/5/30,130.208333333,32.7
2007/5/31,119.743589744,46.4
2007/6/1,157.486338798,33.5
2007/6/2,131.390374332,19.6
2007/6/3,74.3153526971,23.4
2007/6/4,167.987012987,27.6
2007/6/5,111.794871795,23.3
2007/6/6,98.9788732394,38.1
2007/6/7,147.586206897,15.7
2007/6/8,121.658986175,16.5
2007/6/9,101.582822086,21.5
2007/6/10,115.323741007,32.4
2007/6/11,119.448275862,18.8
2007/6/12,142.023121387,18.5
2007/6/13,144.301886792,36.3
2007/6/14,124.647887324,30.2
2007/6/15,136.605744125,24.0
2007/6/16,130.335195531,81.0
2007/6/17,101.713286713,68.9
2007/6/18,151.046025105,55.3
2007/6/19,65.8285714286,55.5
2007/6/20,96.067961165,48.5
2007/6/21,108.849372385,34.7
2007/6/22,89.0769230769,112.5
2007/6/23,71.798245614,33.8
2007/6/24,159.523809524,14.3
2007/6/25,270.0,19.8
2007/6/26,119.360730594,16.2
2007/6/27,86.1688311688,23.0
2007/6/28,74.6700507614,25.5
2007/6/29,87.8985507246,20.0
2007/6/30,118.064516129,23.9
2007/7/1,110.058479532,34.4
2007/7/2,79.6842105263,26.3
2007/7/3,168.192090395,21.0
2007/7/4,124.881889764,40.2
2007/7/5,144.462365591,27.5
2007/7/6,130.263157895,35.4
2007/7/7,124.463276836,36.8
2007/7/8,105.375,63.2
2007/7/9,136.287878788,36.1
2007/7/10,187.602739726,29.0
2007/7/11,113.976945245,23.4
2007/7/12,117.329974811,74.7
2007/7/13,193.882978723,46.4
2007/7/14,105.298245614,45.0
2007/7/15,233.777777778,29.0
2007/7/16,107.104247104,47.8
2007/7/17,99.846743295,36.5
2007/7/18,79.003164557,35.5
2007/7/19,70.350877193,22.4
2007/7/20,72.4318658281,23.9
2007/7/21,57.7449168207,31.1
2007/7/22,148.84057971,36.0
2007/7/23,144.825174825,38.1
2007/7/24,199.928571429,66.6
2007/7/25,221.885714286,71.8
2007/7/26,195.931034483,49.2
2007/7/27,256.436170213,87.7
2007/7/28,180.126582278,75.3
2007/7/29,99.347826087,47.6
2007/7/30,153.992094862,51.5
2007/7/31,108.862745098,49.8
2007/8/1,14.4541062802,37.3
2007/8/2,38.164556962,65.8
2007/8/3,299.029126214,58.5
2007/8/4,152.448979592,110.2
2007/8/5,187.294117647,76.8
2007/8/6,130.508474576,72.4
2007/8/7,93.1175059952,55.8
2007/8/8,149.696969697,42.6
2007/8/9,118.412698413,21.1
2007/8/10,159.928571429,33.3
2007/8/11,107.450980392,19.7
2007/8/12,401.785714286,26.4
2007/8/13,198.363636364,33.8
2007/8/14,136.614173228,32.8
2007/8/15,151.666666667,20.4
2007/8/16,44.5670731707,81.9
2007/8/17,78.9368770764,60.3
2007/8/18,415.227272727,53.9
2007/8/19,273.75,34.1
2007/8/20,112.862068966,25.8
2007/8/21,103.316582915,15.0
2007/8/22,197.598253275,33.3
2007/8/23,129.158878505,41.6
2007/8/24,68.1042654028,60.3
2007/8/25,125.333333333,96.7
2007/8/26,86.5277777778,34.8
2007/8/27,91.8650793651,84.3
2007/8/28,92.2474747475,82.7
2007/8/29,135.775193798,62.7
2007/8/30,122.345679012,60.4
2007/8/31,137.696969697,42.9
2007/9/1,174.122137405,47.5
2007/9/2,142.307692308,56.1
2007/9/3,107.934782609,63.5
2007/9/4,132.006369427,48.0
2007/9/5,85.1305970149,35.7
2007/9/6,97.8260869565,93.1
2007/9/7,105.98820059,59.6
2007/9/8,143.689839572,73.3
2007/9/9,114.458598726,76.7
2007/9/10,163.771186441,77.6
2007/9/11,115.92920354,103.4
2007/9/12,107.358490566,102.4
2007/9/13,55.1712887439,103.7
2007/9/14,62.6610169492,118.0
2007/9/17,42.1864951768,107.5
2007/9/18,108.259109312,75.3
2007/9/19,71.8838028169,84.3
2007/9/20,80.9659090909,102.0
2007/9/21,102.7100271,93.6
2007/9/22,37.448522829,110.9
2007/9/23,74.8927038627,98.9
2007/9/24,92.9099307159,93.5
2007/9/25,82.2594142259,72.2
2007/9/26,85.7971014493,58.4
2007/9/27,98.5561497326,62.3
2007/9/28,101.693811075,98.2
2007/9/29,89.7647058824,104.7
2007/9/30,76.8214285714,124.9
2007/10/1,113.747645951,50.3
2007/10/2,79.825436409,58.1
2007/10/3,34.3270440252,56.2
2007/10/4,166.685082873,107.0
2007/10/5,76.639892905,89.7
2007/10/6,108.526315789,52.6
2007/10/7,300.555555556,80.1
2007/10/8,101.710037175,51.5
2007/10/9,68.4761904762,93.4
2007/10/10,59.4644506002,131.0
2007/10/11,75.7370517928,95.4
2007/10/12,61.2804878049,110.4
2007/10/13,104.249578415,117.8
2007/10/16,115.994865212,104.7
2007/10/17,136.786114222,102.5
2007/10/18,79.5265151515,82.3
2007/10/19,96.2903225806,119.7
2007/10/20,85.6137724551,91.1
2007/10/21,90.5351170569,93.1
2007/10/22,150.454545455,95.0
2007/10/23,92.4199288256,97.3
2007/10/24,121.47606383,143.9
2007/10/25,124.527363184,97.7
2007/10/26,105.347593583,130.9
2007/10/27,71.0602409639,102.1
2007/10/28,94.4761904762,74.7
2007/10/29,97.4874371859,123.6
2007/10/30,115.007052186,127.4
2007/10/31,99.1783380019,150.6
2007/11/1,105.221843003,79.5
2007/11/2,122.572463768,88.1
2007/11/3,93.8945827233,94.7
2007/11/4,72.7899343545,108.2
2007/11/5,138.801843318,26.7
2007/11/6,156.50273224,20.6
2007/11/7,95.0316055626,66.4
2007/11/8,118.121878122,101.3
2007/11/9,115.864661654,99.1
2007/11/10,94.6222791293,80.4
2007/11/11,68.2038834951,97.6
2007/11/12,77.9179614667,76.7
2007/11/13,109.680851064,86.6
2007/11/14,62.1527320606,117.8
2007/11/15,103.106060606,78.9
2007/11/16,94.3659711075,87.4
2007/11/17,59.4939759036,81.7
2007/11/18,72.6362735382,94.3
2007/11/19,151.415929204,74.3
2007/11/20,106.211031175,85.7
2007/11/21,81.5779816514,115.3
2007/11/22,64.0264976959,107.7
2007/11/23,81.6242317823,91.9
2007/11/24,123.661971831,92.6
2007/11/25,78.9347826087,116.3
2007/11/26,106.02484472,34.9
2007/11/27,141.173913043,29.1
2007/11/28,166.870503597,13.6
2007/11/29,115.007032349,68.5
2007/11/30,123.440702782,68.4
2007/12/1,155.955284553,85.8
2007/12/3,128.462897527,74.4
2007/12/4,103.202341137,82.4
2007/12/5,97.9814692257,79.6
2007/12/6,96.0791366906,98.2
2007/12/7,117.671893848,83.1
2007/12/8,107.648083624,90.1
2007/12/9,62.4338624339,108.5
2007/12/10,103.16027088,128.0
2007/12/11,68.3168967784,138.3
2007/12/12,110.779220779,102.1
2007/12/13,111.354166667,86.7
2007/12/14,123.026113671,96.0
2007/12/15,149.227202473,89.0
2007/12/16,70.602006689,112.2
2007/12/17,98.2953509572,104.1
2007/12/18,99.3030540329,107.1
2007/12/19,151.448275862,53.7
2007/12/20,59.477786438,61.0
2007/12/21,48.2530120482,78.4
2007/12/22,47.9663865546,68.4
2007/12/23,39.2595818815,80.9
2007/12/24,58.5236938032,47.3
2007/12/25,70.2456140351,56.0
2007/12/26,62.3335669236,76.8
2007/12/27,65.8314220183,80.9
2007/12/28,51.2355447352,91.8
2007/12/29,52.9779131759,71.0
2007/12/30,55.3717472119,64.4
2007/12/31,89.0243902439,37.0
