date,NOx/Nmhc,O3
2008/5/7,107.392086331,93.8
2008/5/8,121.796610169,62.6
2008/5/9,73.8148984199,26.1
2008/5/10,83.4382022472,82.6
2008/5/11,63.663003663,92.1
2008/5/12,77.2801082544,85.0
2008/5/13,123.428571429,117.2
2008/5/14,74.8214285714,105.7
2008/5/15,136.65158371,120.5
2008/5/16,105.707964602,101.1
2008/5/17,56.4276401565,78.4
2008/5/18,117.815699659,71.8
2008/5/19,126.723163842,66.2
2008/5/20,106.308900524,51.4
2008/5/21,109.237392374,101.1
2008/5/22,129.067055394,28.2
2008/5/23,185.403508772,50.0
2008/5/24,110.979020979,42.5
2008/5/25,77.96,29.8
2008/5/26,125.651041667,32.8
2008/5/27,86.3714285714,28.0
2008/5/28,75.4513888889,36.8
2008/5/29,108.459302326,31.5
2008/5/30,93.0597014925,36.6
2008/5/31,148.603351955,48.5
2008/6/1,111.877729258,63.4
2008/6/2,76.7405063291,23.5
2008/6/3,90.2272727273,30.9
2008/6/4,98.2059800664,20.3
2008/6/5,140.084269663,37.1
2008/6/6,153.291139241,46.5
2008/6/7,79.7912317328,99.1
2008/6/8,81.4835164835,31.4
2008/6/9,97.3076923077,20.3
2008/6/10,101.216216216,24.7
2008/6/11,156.05,44.2
2008/6/12,98.2044887781,31.9
2008/6/13,102.350746269,38.8
2008/6/14,121.959459459,25.1
2008/6/15,199.831932773,16.6
2008/6/16,139.262086514,22.2
2008/6/17,132.807017544,28.3
2008/6/18,92.1698113208,22.6
2008/6/19,238.620689655,53.4
2008/6/20,129.307958478,48.6
2008/6/21,93.3157894737,105.1
2008/6/22,136.320754717,67.0
2008/6/23,83.6740331492,79.7
2008/6/24,117.844827586,40.7
2008/6/25,103.724489796,22.5
2008/6/26,145.844155844,21.5
2008/6/27,146.06870229,16.3
2008/6/28,60.0764818356,13.0
2008/6/29,111.944444444,34.4
2008/6/30,126.06557377,25.5
2008/7/1,192.751322751,25.0
2008/7/2,117.265306122,27.0
2008/7/3,167.462686567,34.8
2008/7/4,73.5755813953,89.7
2008/7/5,138.803418803,52.3
2008/7/6,85.6818181818,39.5
2008/7/7,84.08,52.6
2008/7/8,78.8926174497,34.4
2008/7/9,208.23943662,45.3
2008/7/10,127.702702703,28.0
2008/7/11,95.4603174603,37.3
2008/7/12,33.5112936345,44.2
2008/7/13,99.02200489,48.5
2008/7/14,73.4495412844,76.6
2008/7/15,174.481605351,56.4
2008/7/16,80.9925558313,59.4
2008/7/17,30.6814814815,39.8
2008/7/18,70.3018867925,34.4
2008/7/19,156.175115207,22.6
2008/7/20,108.443113772,38.1
2008/7/21,300.0,34.2
2008/7/22,126.060606061,23.8
2008/7/23,94.9777777778,25.8
2008/7/24,126.153846154,26.2
2008/7/25,112.08,39.9
2008/7/26,160.479233227,78.5
2008/7/27,135.628140704,59.2
2008/7/28,218.348623853,38.1
2008/7/29,143.619631902,38.0
2008/7/30,207.326203209,26.7
2008/7/31,125.411471322,44.9
2008/8/1,97.0114942529,68.1
2008/8/2,75.782208589,81.9
2008/8/3,131.85,72.4
2008/8/4,79.4749403341,21.7
2008/8/5,77.7108433735,37.2
2008/8/6,117.112299465,98.8
2008/8/7,105.202312139,40.2
2008/8/8,185.603864734,61.4
2008/8/9,150.047393365,70.6
2008/8/10,99.4210526316,124.3
2008/8/11,142.247706422,24.9
2008/8/12,88.2170542636,34.1
2008/8/13,52.7425614489,27.5
2008/8/14,81.8983957219,39.5
2008/8/15,96.5693430657,37.4
2008/8/16,94.3157894737,23.3
2008/8/17,141.886792453,26.4
2008/8/18,165.647058824,48.2
2008/8/19,96.0576923077,79.2
2008/8/20,76.1367521368,49.4
2008/8/21,113.211009174,26.5
2008/8/22,91.5714285714,30.6
2008/8/23,144.814814815,25.3
2008/8/24,129.935483871,40.7
2008/8/25,113.247232472,43.9
2008/8/26,84.8533333333,31.3
2008/8/27,74.5937961595,66.1
2008/8/28,86.0784313725,79.5
2008/8/29,153.523316062,74.1
2008/8/30,108.612440191,42.9
2008/8/31,159.87654321,47.3
2008/9/1,123.743315508,26.8
2008/9/2,84.3430656934,40.9
2008/9/3,92.9816513761,52.7
2008/9/4,119.301675978,92.4
2008/9/5,118.526315789,68.1
2008/9/6,74.114490161,79.2
2008/9/7,73.9774859287,78.2
2008/9/8,134.206349206,101.5
2008/9/9,105.321428571,69.2
2008/9/10,116.875,122.7
2008/9/11,104.316939891,61.5
2008/9/12,54.0890354493,46.7
2008/9/13,142.945736434,29.7
2008/9/14,258.125,45.7
2008/9/15,164.316546763,86.2
2008/9/16,129.043824701,55.5
2008/9/17,152.281879195,57.0
2008/9/18,104.17721519,57.2
2008/9/19,97.8260869565,53.0
2008/9/20,128.385650224,63.1
2008/9/21,61.7924528302,71.4
2008/9/22,136.135458167,76.9
2008/9/23,80.3245436105,28.6
2008/9/24,111.428571429,83.0
2008/9/25,120.780487805,57.7
2008/9/26,107.065368567,37.6
2008/9/27,158.016085791,76.5
2008/9/28,221.75,43.9
2008/9/29,142.931034483,44.7
2008/9/30,93.0992366412,80.6
2008/10/1,69.900621118,89.2
2008/10/2,115.596330275,78.2
2008/10/3,85.5668358714,105.4
2008/10/5,17.1012805588,11.4
2008/10/6,34.4281524927,10.9
2008/10/7,122.835820896,62.7
2008/10/8,59.7965116279,83.0
2008/10/9,55.3020134228,97.9
2008/10/10,117.268170426,112.8
2008/10/11,95.1304347826,71.6
2008/10/12,73.7019230769,92.8
2008/10/13,59.102189781,69.0
2008/10/14,120.780780781,93.2
2008/10/15,86.0784313725,85.3
2008/10/16,75.7624831309,102.2
2008/10/17,107.559395248,92.0
2008/10/18,74.0256959315,48.0
2008/10/19,122.571428571,88.1
2008/10/20,116.772486772,44.1
2008/10/21,123.838709677,55.4
2008/10/22,91.0704225352,63.0
2008/10/23,91.9217081851,85.0
2008/10/24,108.018867925,130.7
2008/10/25,89.3915343915,77.9
2008/10/26,102.272727273,79.0
2008/10/27,79.4769613948,120.7
2008/10/28,94.1606498195,102.7
2008/10/29,72.2540983607,112.0
2008/10/30,81.5738498789,66.5
2008/10/31,127.422969188,94.8
2008/11/1,34.6346555324,93.2
2008/11/2,86.0,88.9
2008/11/3,86.3439490446,70.4
2008/11/4,89.0544707091,92.1
2008/11/5,66.2702078522,112.9
2008/11/6,69.1612903226,105.4
2008/11/7,63.4207968902,102.1
2008/11/8,68.5498489426,48.1
2008/11/9,106.173285199,31.1
2008/11/10,119.296482412,28.5
2008/11/11,131.463414634,66.9
2008/11/12,100.596369922,76.5
2008/11/13,93.1097560976,67.7
2008/11/14,80.4925650558,57.7
2008/11/15,57.7974167233,101.8
2008/11/16,80.9797297297,61.2
2008/11/17,118.655616943,86.5
2008/11/18,58.3032490975,85.2
2008/11/19,144.263565891,57.5
2008/11/20,114.320987654,77.6
2008/11/21,92.5343320849,59.3
2008/11/22,38.7461890244,102.2
2008/11/23,88.7244897959,95.5
2008/11/24,121.578947368,44.4
2008/11/25,89.0597014925,24.5
2008/11/26,109.827213823,62.1
2008/11/27,177.0,69.5
2008/11/28,152.26,76.0
2008/11/29,160.306278714,76.1
2008/11/30,70.8072487644,84.6
2008/12/1,33.164893617,76.9
2008/12/2,47.5421403371,92.3
2008/12/3,79.9626168224,66.9
2008/12/4,88.1517919888,67.4
2008/12/5,185.238095238,80.8
2008/12/6,116.272321429,16.6
2008/12/7,49.4527098831,57.5
2008/12/8,73.4019695613,59.8
2008/12/9,122.552083333,62.4
2008/12/10,82.3275862069,106.0
2008/12/11,126.54676259,98.4
2008/12/12,54.4019528072,127.0
2008/12/13,90.0941176471,108.9
2008/12/14,218.571428571,67.2
2008/12/15,199.070512821,59.4
2008/12/16,61.1329661684,65.2
2008/12/17,124.162436548,76.1
2008/12/18,146.678787879,98.3
2008/12/19,82.6235741445,68.1
2008/12/20,108.619883041,73.2
2008/12/21,90.7401574803,69.7
2008/12/22,174.618473896,36.0
2008/12/23,107.077223851,58.8
2008/12/24,133.5625,92.0
2008/12/25,87.1741198858,93.7
2008/12/26,140.360721443,72.0
2008/12/27,112.06231454,96.7
2008/12/28,91.0760401722,79.3
2008/12/29,147.869198312,53.2
2008/12/30,136.780045351,15.6
2008/12/31,173.067729084,18.2
