date,NOx/Nmhc,O3
2010/8/3,119.213759214,50.8
2010/8/4,68.3111954459,65.4
2010/8/5,145.091743119,61.7
2010/8/6,110.369458128,77.7
2010/8/7,89.3719806763,75.4
2010/8/8,129.345238095,47.8
2010/8/9,203.741007194,57.4
2010/8/10,186.524822695,30.5
2010/8/11,110.909090909,32.7
2010/8/12,162.818181818,37.4
2010/8/13,153.105263158,29.4
2010/8/14,74.5172413793,45.4
2010/8/15,187.951807229,29.2
2010/8/16,274.454545455,52.4
2010/8/17,116.765498652,74.7
2010/8/18,147.931034483,87.9
2010/8/19,86.4025695931,102.4
2010/8/20,158.224852071,85.5
2010/8/21,124.306220096,69.1
2010/8/22,66.3822525597,51.0
2010/8/23,92.9306487696,50.0
2010/8/24,98.3421052632,52.8
2010/8/25,106.701030928,69.0
2010/8/26,120.700389105,57.3
2010/8/27,147.688679245,61.4
2010/8/28,80.0,62.9
2010/8/29,99.7744360902,44.6
2010/8/30,143.393939394,45.3
2010/8/31,125.399061033,42.6
2010/9/1,171.016949153,44.4
2010/9/2,102.078651685,51.0
2010/9/3,168.596491228,71.3
2010/9/4,119.323843416,47.7
2010/9/5,162.419354839,47.2
2010/9/6,174.85,38.4
2010/9/7,121.517094017,49.6
2010/9/8,180.821917808,39.4
2010/9/9,134.568527919,26.1
2010/9/10,209.84375,28.8
2010/9/11,96.7171717172,31.4
2010/9/12,183.496503497,40.0
2010/9/13,125.14084507,80.2
2010/9/14,135.865724382,79.9
2010/9/15,136.672413793,70.3
2010/9/16,95.643153527,63.4
2010/9/17,105.674157303,90.9
2010/9/18,63.4676007005,88.4
2010/9/19,164.827586207,49.3
2010/9/20,48.56,42.4
2010/9/21,106.929347826,84.1
2010/9/22,87.3130841121,122.7
2010/9/23,64.0053763441,82.1
2010/9/24,130.558139535,58.9
2010/9/25,60.6074766355,88.7
2010/9/26,59.9438202247,62.8
2010/9/27,89.0449438202,51.8
2010/9/28,69.3172690763,100.0
2010/9/29,137.513513514,66.8
2010/9/30,99.4296577947,92.6
2010/10/1,77.3333333333,121.8
2010/10/2,70.1445783133,58.5
2010/10/3,58.1102362205,51.7
2010/10/4,105.235507246,79.6
2010/10/5,89.2276422764,99.7
2010/10/6,83.9325842697,111.5
2010/10/7,100.465116279,114.5
2010/10/8,110.0,93.0
2010/10/9,196.301969365,103.3
2010/10/10,63.1481481481,95.5
2010/10/11,72.654028436,91.9
2010/10/12,111.978798587,115.9
2010/10/13,87.6222222222,92.3
2010/10/14,114.896907216,74.1
2010/10/15,97.9180887372,71.4
2010/10/16,72.1285563751,89.7
2010/10/17,66.6340782123,105.4
2010/10/18,76.1386138614,96.5
2010/10/19,92.7941176471,84.5
2010/10/20,87.6515151515,89.2
2010/10/21,112.88209607,38.7
2010/10/22,67.1124260355,39.2
2010/10/23,224.520547945,39.4
2010/10/24,97.4247491639,62.4
2010/10/25,100.745098039,82.0
2010/10/26,176.036036036,82.4
2010/10/27,216.031746032,39.2
2010/10/28,152.0,71.8
2010/10/29,126.974459725,72.7
2010/10/30,107.15437788,81.9
2010/10/31,70.3831417625,74.0
2010/11/1,84.6389228886,79.5
2010/11/2,117.411242604,80.2
2010/11/3,59.1475644699,88.7
2010/11/4,103.031446541,47.5
2010/11/5,137.571059432,46.6
2010/11/6,115.885558583,57.4
2010/11/7,130.869565217,62.5
2010/11/8,98.5338865837,61.2
2010/11/9,96.798679868,77.6
2010/11/10,108.317174515,77.9
2010/11/11,117.010869565,88.1
2010/11/12,96.2482168331,80.6
2010/11/13,87.34375,16.6
2010/11/14,94.2264752791,54.7
2010/11/15,87.1406727829,73.6
2010/11/16,59.4684385382,65.2
2010/11/17,103.992346939,79.3
2010/11/18,105.309734513,121.5
2010/11/19,125.575868373,52.6
2010/11/20,94.6082949309,79.6
2010/11/21,81.3757700205,72.6
2010/11/22,138.055555556,65.0
2010/11/23,106.954397394,80.5
2010/11/24,94.9174917492,88.1
2010/11/25,133.973214286,70.6
2010/11/26,86.9963369963,73.2
2010/11/27,113.593556382,88.7
2010/11/28,62.9725609756,73.6
2010/11/29,62.4805339266,82.8
2010/11/30,122.169811321,66.6
2010/12/1,126.037079954,89.4
2010/12/2,140.902394107,67.7
2010/12/3,118.690140845,77.1
2010/12/4,117.372159091,92.5
2010/12/5,83.606557377,85.3
2010/12/6,111.348122867,67.4
2010/12/7,154.251968504,64.9
2010/12/8,159.361179361,53.4
2010/12/9,62.6445396146,87.3
2010/12/10,87.4314720812,66.5
2010/12/11,104.42804428,68.7
2010/12/12,94.7189349112,79.1
2010/12/13,81.9426523297,90.6
2010/12/14,128.351409978,40.5
2010/12/15,119.470672389,53.4
2010/12/16,125.670886076,17.6
2010/12/17,164.117647059,50.9
2010/12/18,123.657094595,70.7
2010/12/19,69.9123904881,65.2
2010/12/20,117.622439893,88.1
2010/12/21,156.627318718,80.7
2010/12/22,147.6,85.3
2010/12/23,101.44112478,109.4
2010/12/24,60.2341137124,112.0
2010/12/25,146.689655172,61.2
2010/12/26,161.802325581,50.8
2010/12/27,60.9508928571,72.8
2010/12/28,81.376,97.9
2010/12/29,115.107526882,92.1
2010/12/30,116.859205776,68.0
2010/12/31,240.754716981,66.8
