date,NOx/Nmhc,O3
2006/10/6,122.324929972,97.8
2006/10/7,133.333333333,110.4
2006/10/8,184.104477612,92.1
2006/10/9,131.467391304,74.3
2006/10/10,145.176470588,99.7
2006/10/11,98.8774002954,127.6
2006/10/12,75.7102272727,103.5
2006/10/13,72.782152231,112.9
2006/10/14,70.9944134078,86.2
2006/10/15,189.022556391,95.1
2006/10/16,196.570048309,57.1
2006/10/17,119.551886792,60.8
2006/10/18,74.185110664,59.3
2006/10/19,135.466666667,81.7
2006/10/20,124.648760331,83.6
2006/10/21,139.469026549,74.6
2006/10/22,112.331081081,69.2
2006/10/23,86.0108303249,92.7
2006/10/24,154.166666667,88.2
2006/10/25,91.3357400722,77.5
2006/10/26,126.515679443,86.5
2006/10/27,81.8158236057,85.5
2006/10/28,90.7578947368,99.6
2006/10/29,76.8421052632,95.5
2006/10/30,122.962962963,95.3
2006/10/31,120.812917595,59.0
2006/11/1,103.466183575,26.0
2006/11/2,127.435508346,66.7
2006/11/3,127.764705882,34.7
2006/11/4,107.04109589,92.7
2006/11/5,79.9143468951,126.5
2006/11/6,126.784037559,79.2
2006/11/7,114.0,80.6
2006/11/8,94.9635796046,106.5
2006/11/9,108.116385911,110.9
2006/11/10,93.2540675845,91.1
2006/11/11,77.8463855422,103.6
2006/11/12,83.7166324435,62.5
2006/11/13,140.927419355,54.0
2006/11/14,114.450194049,38.6
2006/11/15,76.3620836892,45.7
2006/11/16,93.704954955,40.9
2006/11/17,118.6900369,49.1
2006/11/18,112.506963788,80.1
2006/11/19,66.3982430454,47.1
2006/11/20,117.078891258,42.5
2006/11/21,105.18115942,42.6
2006/11/22,74.8316831683,49.3
2006/11/23,110.372093023,45.7
2006/11/24,119.606060606,58.2
2006/11/25,87.471042471,80.4
2006/11/26,108.291316527,44.9
2006/11/27,105.364850976,51.3
2006/11/28,88.6640079761,35.9
2006/11/29,78.3855799373,46.2
2006/11/30,151.743589744,65.0
2006/12/1,114.979973298,57.9
2006/12/2,129.572490706,74.4
2006/12/3,130.614035088,23.9
2006/12/4,121.766595289,69.4
2006/12/5,115.525568182,70.9
2006/12/6,92.2147651007,77.6
2006/12/7,93.9614561028,129.8
2006/12/8,74.7509339975,114.2
2006/12/9,91.0176390773,88.2
2006/12/10,154.335443038,62.0
2006/12/11,152.937062937,68.6
2006/12/12,159.546485261,66.6
2006/12/13,0.0,45.3
2006/12/14,0.0,23.4
2006/12/15,0.0,19.2
2006/12/16,0.0,28.2
2006/12/17,0.0,61.8
2006/12/18,0.0,61.3
2006/12/19,0.0,63.0
2006/12/20,0.0,66.4
2006/12/21,0.0,48.7
2006/12/22,172.744425386,73.8
2006/12/23,122.667910448,105.3
2006/12/24,80.2303523035,78.1
2006/12/25,123.196930946,60.8
2006/12/26,124.045801527,65.5
2006/12/27,92.9965635739,72.7
2006/12/28,145.271186441,34.8
2006/12/29,169.154013015,76.7
2006/12/30,102.54473161,24.3
2006/12/31,128.591269841,32.2
